CREATION_DATE,REGNO,FLT_NUM,STNFR,STNTO,AHRS,ACYC,N1EGTA,N1GLA,N1WB,N1PT,N1P2A,N1LCOT,N1LCIT,N1IGV,N1SCV,N1LOT,N1HOT,V1STA,V1EGTP,V1NPA,V1LOT,V1LCIT
2023-05-25 12:29,HL7554,KE1526,CJU,PUS,23858,16390,550,44,818,53,14.1,184,28,18,61,115,94,48,661,43,68,30
2023-05-25 18:03,HL7585,KE0629,ICN,DPS,37555,27805,543,69,820,53.5,14,180,25,17,63,111,88,44,652,44,16,4
2023-05-25 19:22,HL7524,KE1209,GMP,CJU,47923,36702,530,44,817,52.2,13.9,184,31,18,61,110,90,49,588,48,66,28
2023-05-25 20:32,HL7701,KE0477,ICN,SGN,33633,28505,571,72,824,53,13.9,181,21,17,61,113,93,47,731,45,88,28
2023-05-25 21:16,HL7586,KE0467,ICN,CXR,24178,16084,566,79,821,54.4,14,182,26,17,57,111,92,51,720,45,67,31
2023-05-25 23:16,HL7710,KE0498,DEL,ICN,53520,40877,612,66,816,50.7,13.4,193,32,18,59,123,101,60,714,46,89,52
2023-05-26 1:56,HL7584,KE0664,HKT,ICN,46312,36692,576,50,816,50.6,13.9,187,30,18,63,120,101,49,776,41,1,15
2023-05-26 8:11,HL7720,KE0197,ICN,UBN,49442,36845,537,71,824,54,13.7,181,20,17,66,115,95,49,650,46,64,29
2023-05-26 9:24,HL7709,KE0706,NRT,ICN,50213,38679,542,70,820,54.3,14,184,25,17,65,118,93,49,600,46,34,21
2023-05-26 10:47,HL7702,KE0741,ICN,NGO,17033,11010,565,59,818,55.9,13.9,188,26,17,63,112,90,51,638,40,65,34
2023-05-26 11:09,HL7587,KE1174,CJU,GMP,39752,31387,578,43,823,51.8,13.8,182,23,17,62,110,90,51,655,45,72,33
2023-05-26 11:37,HL7524,KE1188,CJU,GMP,47929,36707,536,40,816,51,13.6,184,31,18,61,109,89,50,586,48,66,29
2023-05-26 12:04,HL7540,KE1526,CJU,PUS,47991,34821,559,43,822,51.6,14,178,24,17,63,123,106,51,619,45,76,35
2023-05-26 12:24,HL7553,KE2102,HND,GMP,40183,31277,546,69,816,52.3,14,189,33,18,60,115,93,47,597,47,40,21
2023-05-26 17:44,HL7585,KE0458,DAD,ICN,37561,27808,573,74,815,50.9,13.9,191,36,18,63,123,101,46,678,45,23,14
2023-05-26 17:54,HL7584,KE0629,ICN,DPS,46317,36696,573,79,823,52.6,13.9,179,22,17,62,113,93,47,647,45,39,18
2023-05-26 18:16,HL7586,KE0663,ICN,HKT,24184,16089,564,71,820,54.4,14,182,28,18,57,112,93,48,680,33,55,28
2023-05-26 19:22,HL7710,KE0689,ICN,PNH,53526,40881,574,58,822,54,14,185,23,17,59,110,89,48,616,44,26,17
2023-05-26 20:47,HL7709,KE0467,ICN,CXR,50219,38682,543,63,821,54.1,13.9,182,24,17,64,117,92,53,581,48,65,31
2023-05-27 0:57,HL7720,KE0462,DAD,ICN,49448,36849,559,70,817,51.9,13.6,189,31,18,66,123,103,47,638,45,19,16
2023-05-27 10:27,HL7587,KE1166,CJU,GMP,39762,31394,586,46,822,51.6,13.9,184,25,17,62,112,92,50,659,45,72,33
2023-05-27 11:03,HL7540,KE1174,CJU,GMP,48001,34828,565,46,819,51.6,14,178,26,17,63,125,107,50,604,45,70,31
2023-05-27 11:41,HL7554,KE1188,CJU,GMP,23867,16399,551,39,816,52.6,14.1,186,31,18,61,117,96,50,664,43,71,32
2023-05-27 12:03,HL7524,KE1526,CJU,PUS,47936,36712,541,44,816,51.3,13.9,187,34,18,61,113,94,51,613,48,72,33
2023-05-27 12:34,HL7553,KE2102,HND,GMP,40193,31282,555,75,814,51.9,14,192,36,18,60,118,96,48,599,47,39,21
2023-05-27 13:54,HL7709,KE0704,NRT,ICN,50224,38685,552,65,817,54.1,13.9,188,28,18,65,121,96,49,583,46,34,20
2023-05-27 14:14,HL7701,KE0198,UBN,ICN,33643,28514,559,68,825,46.1,11.6,177,17,17,62,110,91,48,625,42,36,18
2023-05-27 14:28,HL7586,KE0186,TPE,ICN,24189,16093,577,58,816,52,13.8,192,36,18,58,120,101,48,680,45,32,21
2023-05-27 16:40,HL7585,KE0870,DLC,ICN,37567,27813,532,52,823,53.2,13.9,181,24,17,63,108,87,46,625,45,53,20
2023-05-27 17:41,HL7584,KE0458,DAD,ICN,46322,36700,598,75,817,50.2,13.8,188,32,18,63,125,105,48,709,43,16,16
2023-05-27 17:56,HL7720,KE0629,ICN,DPS,49455,36853,543,77,824,53.6,13.7,183,19,17,66,115,95,46,590,47,51,20
2023-05-27 21:04,HL7710,KE0477,ICN,SGN,53534,40886,576,65,824,54.2,13.9,183,20,17,59,108,87,49,617,44,15,14
2023-05-28 10:42,HL7585,KE0855,ICN,PEK,37573,27816,534,56,823,53.3,13.9,178,22,17,63,109,87,45,658,44,19,7
2023-05-28 11:11,HL7524,KE1174,CJU,GMP,47947,36721,547,42,816,50.4,13.7,186,34,18,61,112,92,49,599,48,63,30
2023-05-28 11:42,HL7540,KE1188,CJU,GMP,48013,34836,566,45,818,51.3,13.9,181,27,17,63,126,108,49,602,45,69,30
2023-05-28 12:15,HL7554,KE1526,CJU,PUS,23874,16404,554,40,816,51.9,14.1,187,32,18,61,118,97,51,678,43,76,34
2023-05-28 13:45,HL7720,KE0742,NGO,ICN,49460,36856,541,53,822,53,13.7,186,25,17,66,116,97,47,591,46,53,25
2023-05-28 13:49,HL7702,KE0866,CAN,ICN,17049,11022,593,61,816,53.2,13.8,197,36,18,63,124,102,58,669,40,93,47
2023-05-28 14:00,HL7701,KE0198,UBN,ICN,33653,28520,549,61,826,46.2,11.8,176,16,17,61,109,90,47,629,41,32,17
2023-05-28 14:00,HL7709,KE0704,NRT,ICN,50232,38690,552,56,817,52.9,13.9,189,30,18,65,124,99,49,572,47,39,22
2023-05-28 15:11,HL7587,KE1246,CJU,GMP,39772,31401,590,44,822,50.7,13.8,186,26,17,62,113,93,51,660,45,70,34
2023-05-28 15:47,HL7586,KE0870,DLC,ICN,24195,16098,560,64,818,53.5,13.9,184,29,18,57,114,95,47,669,45,62,26
2023-05-28 17:44,HL7584,KE0458,DAD,ICN,46327,36704,601,77,816,50,13.7,190,33,18,63,127,107,48,698,43,20,17
2023-05-28 17:58,HL7710,KE0629,ICN,DPS,53540,40889,561,52,824,54.3,13.9,182,19,17,58,107,86,49,638,43,4,13
2023-05-28 21:01,HL7524,KE1326,CJU,GMP,47952,36725,552,43,815,50.6,13.8,187,35,18,61,113,93,50,608,48,64,32
2023-05-29 3:34,HL7585,KE0468,CXR,ICN,37580,27821,546,46,816,51.5,13.9,186,32,18,63,116,95,47,662,44,21,15
2023-05-29 10:59,HL7587,KE1174,CJU,GMP,39781,31406,583,41,822,51.1,13.8,184,25,17,62,112,92,53,664,45,73,36
2023-05-29 11:45,HL7524,KE1188,CJU,GMP,47957,36728,543,38,816,50.6,13.6,185,33,18,61,110,91,50,602,47,64,28
2023-05-29 12:24,HL7553,KE2102,HND,GMP,40218,31292,553,73,815,51.4,13.8,187,33,18,59,118,95,48,601,47,41,18
2023-05-29 12:40,HL7701,KE0724,KIX,ICN,33660,28525,584,73,820,51.8,13.8,185,25,17,61,118,98,48,683,44,63,32
2023-05-29 14:01,HL7720,KE0866,CAN,ICN,49468,36864,576,57,816,50.8,13.6,194,35,18,66,126,108,56,664,47,89,44
2023-05-29 14:07,HL7702,KE0198,UBN,ICN,17055,11027,573,64,820,47.5,11.8,188,25,17,63,113,92,49,617,39,22,11
2023-05-29 14:09,HL7709,KE0704,NRT,ICN,50237,38696,544,69,821,53.2,13.8,183,24,17,65,121,95,49,573,47,38,19
2023-05-29 14:16,HL7540,KE1533,PUS,CJU,48021,34843,562,41,823,51.3,13.9,176,22,17,63,122,104,50,613,45,75,30
2023-05-29 14:29,HL7586,KE0856,PEK,ICN,24201,16104,578,54,810,52.3,13.9,193,39,19,58,122,103,57,751,46,90,44
2023-05-29 17:45,HL7710,KE0458,DAD,ICN,53545,40893,602,60,816,51.3,13.8,194,34,18,59,120,99,51,680,42,10,21
2023-05-29 19:20,HL7554,KE2210,SHA,GMP,23884,16413,576,68,816,51.6,14.1,189,34,18,61,124,103,56,726,44,91,45
2023-05-29 23:14,HL7584,KE0498,DEL,ICN,46334,36709,595,69,816,49.4,13.4,188,31,18,63,123,103,54,683,47,70,38
2023-05-30 1:13,HL7586,KE0462,DAD,ICN,24206,16106,591,76,815,52.4,13.9,190,36,18,58,123,103,48,704,45,23,18
2023-05-30 9:40,HL7720,KE0137,ICN,WUH,49473,36868,533,38,822,52.8,13.6,185,24,17,66,112,94,46,626,45,17,10
2023-05-30 11:04,HL7587,KE1174,CJU,GMP,39794,31415,580,40,822,51.3,13.8,182,24,17,62,110,91,51,659,46,72,35
2023-05-30 11:40,HL7540,KE1188,CJU,GMP,48029,34851,558,42,821,51.3,13.9,177,24,17,63,123,105,51,606,46,75,34
2023-05-30 12:22,HL7524,KE1526,CJU,PUS,47965,36733,546,40,816,50.1,13.6,185,33,18,61,110,91,50,600,48,70,33
2023-05-30 12:46,HL7554,KE2102,HND,GMP,23891,16417,562,62,816,52.5,14.1,184,29,18,61,120,98,46,636,45,44,16
2023-05-30 13:02,HL7709,KE0869,ICN,DLC,50243,38701,545,48,816,52.6,13.8,187,29,18,65,121,97,55,642,40,85,43
2023-05-30 14:00,HL7701,KE0828,SZX,ICN,33668,28531,604,59,815,50.3,13.7,194,36,18,61,129,109,49,690,43,44,32
2023-05-30 14:18,HL7586,KE0704,NRT,ICN,24211,16110,574,64,816,52.7,13.8,187,32,18,57,117,97,47,658,46,44,20
2023-05-30 17:46,HL7585,KE0458,DAD,ICN,37593,27831,574,75,815,50.8,13.9,190,36,18,63,121,100,46,665,45,24,16
2023-05-30 20:16,HL7553,KE1324,CJU,GMP,40227,31299,532,45,817,51.7,13.7,187,30,18,60,110,89,50,627,47,67,31
2023-05-30 20:53,HL7584,KE0467,ICN,CXR,46343,36714,565,53,818,51.6,13.8,183,26,17,63,116,97,54,673,46,85,42
2023-06-01 8:22,HL7709,KE0197,ICN,UBN,50256,38710,544,65,821,53.5,13.8,183,25,18,65,120,94,49,602,46,40,21
2023-06-01 8:58,HL7701,KE0865,ICN,CAN,33681,28538,563,57,823,52.3,13.7,182,24,17,61,114,94,46,669,44,28,19
2023-06-01 10:26,HL7710,KE0703,ICN,NRT,53560,40909,590,77,822,53.3,13.8,186,25,17,58,112,90,53,665,46,79,37
2023-06-01 11:04,HL7554,KE1174,CJU,GMP,23906,16427,542,39,819,52.5,14,182,27,17,61,113,93,50,661,43,72,30
2023-06-01 11:11,HL7586,KE0457,ICN,DAD,24221,16118,557,57,817,53.6,13.9,183,29,18,57,112,94,46,686,45,18,9
2023-06-01 11:37,HL7524,KE1188,CJU,GMP,47985,36748,537,39,817,50.5,13.5,182,29,18,61,107,87,49,588,48,66,28
2023-06-01 11:52,HL7584,KE2256,PEK,CJU,46353,36722,584,64,817,50.6,13.7,185,28,18,63,119,99,48,626,46,48,24
2023-06-01 12:05,HL7587,KE1526,CJU,PUS,39814,31428,580,43,824,51.7,13.7,182,21,17,62,109,89,53,676,46,78,37
2023-06-01 12:31,HL7553,KE2102,HND,GMP,40244,31308,555,75,816,51.4,13.8,189,33,18,60,116,95,48,606,47,42,23
2023-06-01 13:43,HL7540,KE1113,GMP,CJU,48053,34865,564,41,822,50.8,13.8,180,26,17,63,125,108,53,657,47,89,37
2023-06-01 15:29,HL7720,KE0870,DLC,ICN,49489,36877,551,55,818,51.8,13.5,188,27,18,65,118,99,50,614,46,66,31
2023-06-01 18:10,HL7585,KE0629,ICN,DPS,37608,27841,556,72,816,52.5,13.8,183,29,18,63,115,93,52,657,49,86,37
2023-06-02 4:45,HL7702,KE0478,SGN,ICN,17070,11040,534,21,823,54.8,13.7,181,20,17,65,108,90,50,634,40,87,34
2023-06-02 8:58,HL7720,KE0865,ICN,CAN,49494,36881,536,60,824,52.7,13.5,179,19,17,65,112,92,50,637,41,88,33
2023-06-02 9:48,HL7540,KE1372,CJU,GMP,48059,34871,561,44,820,50.8,13.8,178,25,17,63,123,106,50,600,46,68,31
2023-06-02 11:22,HL7554,KE1174,CJU,GMP,23920,16433,548,43,820,52.1,13.9,182,27,17,61,115,94,49,639,44,60,26
2023-06-02 11:52,HL7524,KE1188,CJU,GMP,47992,36753,548,41,816,50.3,13.5,183,30,18,61,109,90,49,591,48,57,27
2023-06-02 12:42,HL7553,KE2102,HND,GMP,40257,31313,549,66,816,50.7,13.6,190,33,18,60,114,93,48,607,47,40,21
2023-06-02 14:14,HL7701,KE0198,UBN,ICN,33689,28546,563,62,824,45.6,11.8,179,19,17,61,116,96,48,641,50,32,17
2023-06-02 14:15,HL7587,KE1533,PUS,CJU,39819,31432,614,44,816,49.8,13.6,192,33,18,62,120,100,57,715,44,79,40
2023-06-02 15:27,HL7585,KE0870,DLC,ICN,37613,27845,541,51,818,52.4,13.8,184,28,18,63,113,92,49,622,46,67,32
2023-06-02 17:52,HL7709,KE0629,ICN,DPS,50265,38717,547,71,819,53.1,13.7,183,26,17,65,118,94,55,634,40,77,40
2023-06-02 19:09,HL7540,KE1312,CJU,GMP,48064,34875,563,41,820,51.4,13.8,178,24,17,63,123,106,52,615,46,77,35
2023-06-02 20:18,HL7702,KE0477,ICN,SGN,17076,11045,563,60,822,55,13.7,185,23,17,62,110,88,53,646,40,90,37
2023-06-03 1:05,HL7584,KE0668,CNX,ICN,46364,36731,584,51,816,48.9,13.3,188,31,18,63,120,102,47,738,42,10,12
2023-06-03 3:18,HL7586,KE0468,CXR,ICN,24236,16124,565,47,815,52.1,13.8,190,37,18,58,118,100,48,702,45,21,17
2023-06-03 8:53,HL7720,KE0865,ICN,CAN,49501,36886,538,54,824,53,13.6,184,23,17,66,114,95,44,612,45,15,6
2023-06-03 11:02,HL7524,KE1174,CJU,GMP,48006,36760,542,39,817,50.7,13.5,182,29,18,61,108,88,49,600,48,66,31
2023-06-03 11:35,HL7554,KE1188,CJU,GMP,23928,16438,550,46,819,52.6,14.1,183,27,17,61,115,94,48,672,43,78,32
2023-06-03 12:03,HL7587,KE1526,CJU,PUS,39825,31436,583,43,822,51.9,13.8,181,22,17,62,109,90,52,684,46,81,36
2023-06-03 12:08,HL7710,KE2256,PEK,CJU,53575,40922,597,53,816,52.2,13.8,196,33,18,59,119,98,55,683,46,86,45
2023-06-03 12:35,HL7540,KE2102,HND,GMP,48073,34880,572,70,824,51.2,13.8,175,21,17,63,124,105,47,609,46,46,15
2023-06-03 14:08,HL7701,KE0198,UBN,ICN,33695,28552,561,56,825,45.8,11.7,179,19,17,61,115,95,48,634,50,33,15
2023-06-03 15:34,HL7585,KE0870,DLC,ICN,37620,27851,554,56,816,52.1,13.9,187,32,18,63,115,94,51,633,46,66,37
2023-06-03 17:45,HL7584,KE0458,DAD,ICN,46370,36735,597,66,816,50.2,13.7,190,34,18,63,127,107,49,708,42,19,19
2023-06-03 18:28,HL7709,KE0629,ICN,DPS,50271,38721,548,74,822,53.6,13.8,184,25,17,65,119,94,50,575,47,33,20
2023-06-04 2:15,HL7720,KE0690,PNH,ICN,49506,36891,557,51,816,51.6,13.6,190,30,18,66,120,102,47,645,45,17,16
2023-06-04 11:02,HL7524,KE1174,CJU,GMP,48017,36768,556,44,816,50.6,13.6,188,34,18,61,113,94,51,603,48,66,33
2023-06-04 11:37,HL7554,KE1188,CJU,GMP,23939,16446,558,45,816,52.2,14.1,188,32,18,62,120,99,49,668,43,72,33
2023-06-04 12:06,HL7587,KE1526,CJU,PUS,39833,31441,599,49,819,51.5,13.8,187,27,18,62,115,95,53,692,45,80,40
2023-06-04 12:32,HL7540,KE2102,HND,GMP,48083,34885,573,56,819,50.9,13.9,180,26,17,63,126,108,49,625,46,45,21
2023-06-04 13:03,HL7585,KE0869,ICN,DLC,37626,27857,541,55,819,53,13.9,182,27,18,63,111,90,51,655,47,75,34
2023-06-04 13:56,HL7710,KE0828,SZX,ICN,53581,40928,615,69,816,51.1,13.6,195,35,18,59,120,99,51,653,44,26,22
2023-06-04 13:57,HL7586,KE0704,NRT,ICN,24246,16133,570,63,817,52.4,13.8,188,33,18,58,117,98,48,667,46,39,19
2023-06-04 14:05,HL7701,KE0198,UBN,ICN,33703,28557,549,49,824,46,11.7,178,19,17,61,115,95,49,640,50,32,17
2023-06-04 17:42,HL7709,KE0458,DAD,ICN,50276,38724,574,66,814,51.4,13.7,194,36,18,65,131,106,52,611,46,23,26
2023-06-04 20:35,HL7720,KE0467,ICN,CXR,49512,36895,531,46,823,53.6,13.7,183,22,17,66,111,93,45,597,46,28,13
2023-06-05 10:21,HL7585,KE0703,ICN,NRT,37633,27862,553,72,819,52.9,13.9,181,26,17,63,115,92,44,629,45,19,6
2023-06-05 11:00,HL7701,KE0846,TAO,ICN,33711,28561,568,48,819,52.1,13.8,185,26,17,61,117,98,49,674,44,64,33
2023-06-05 11:11,HL7524,KE1174,CJU,GMP,48027,36776,546,48,816,51.3,13.7,184,31,18,61,110,91,50,601,48,68,30
2023-06-05 11:12,HL7710,KE0457,ICN,DAD,53587,40932,565,47,821,53.6,13.9,185,24,17,59,108,88,52,673,45,66,35
2023-06-05 11:44,HL7540,KE1188,CJU,GMP,48092,34891,556,41,822,51.7,13.9,178,24,17,63,122,105,52,621,45,74,35
2023-06-05 12:07,HL7587,KE1526,CJU,PUS,39842,31446,581,41,823,52,13.8,182,23,17,62,110,90,53,678,46,79,38
2023-06-05 12:15,HL7709,KE0894,PVG,ICN,50283,38728,543,43,816,52.6,13.8,186,29,18,65,121,96,50,580,47,48,25
2023-06-05 12:24,HL7553,KE2102,HND,GMP,40270,31324,552,59,814,50.9,13.8,193,36,18,59,118,97,48,605,47,43,23
2023-06-05 13:00,HL7554,KE2202,PEK,GMP,23951,16454,589,64,815,50.9,14,193,37,18,61,128,107,55,714,45,92,46
2023-06-05 13:17,HL7584,KE0172,HKG,ICN,46383,36745,599,68,816,50.3,13.7,188,32,18,63,124,104,47,673,44,27,17
2023-06-05 14:11,HL7586,KE0198,UBN,ICN,24252,16136,555,64,820,46.4,11.8,180,26,17,58,115,96,45,671,32,22,3
2023-06-05 14:47,HL7702,KE0866,CAN,ICN,17098,11059,586,53,815,53.1,13.8,196,35,18,63,120,99,55,675,40,87,48
2023-06-05 18:56,HL7720,KE0689,ICN,PNH,49518,36901,537,58,823,53.3,13.6,183,22,17,65,114,95,48,576,47,61,27
2023-06-06 1:46,HL7585,KE0664,HKT,ICN,37638,27865,553,41,815,51.3,13.9,189,35,18,63,116,96,46,674,45,18,13
2023-06-06 9:38,HL7702,KE0723,ICN,KIX,17103,11063,575,71,821,55.2,13.8,188,24,17,63,111,89,48,619,36,18,13
2023-06-06 11:17,HL7709,KE0457,ICN,DAD,50289,38732,533,41,820,53.5,13.8,183,25,17,65,118,93,50,605,47,14,11
2023-06-06 11:24,HL7524,KE1174,CJU,GMP,48038,36786,535,47,818,51.3,13.6,180,27,18,61,107,87,48,587,47,60,25
2023-06-06 11:40,HL7540,KE1188,CJU,GMP,48102,34898,544,39,823,51.7,13.8,174,21,17,63,119,101,50,605,45,71,29
2023-06-06 12:07,HL7710,KE2256,PEK,CJU,53594,40937,612,66,814,51.7,13.7,195,34,18,59,121,100,56,678,47,93,45
2023-06-06 12:28,HL7587,KE1526,CJU,PUS,39849,31451,577,48,824,52,13.7,179,20,17,62,108,87,51,667,45,75,35
2023-06-06 12:43,HL7554,KE2102,HND,GMP,23962,16459,569,74,817,52.3,14,185,29,18,61,118,97,47,640,44,42,18
2023-06-06 13:44,HL7720,KE0866,CAN,ICN,49523,36905,573,65,816,51,13.6,193,35,18,65,127,108,56,695,40,100,51
2023-06-06 14:03,HL7701,KE0198,UBN,ICN,33720,28569,579,64,822,44.7,11.6,184,24,17,62,123,102,50,657,49,34,25
2023-06-06 15:07,HL7553,KE1246,CJU,GMP,40278,31331,526,42,817,51.4,13.7,186,31,18,59,110,90,50,623,47,68,29
2023-06-06 15:36,HL7584,KE0870,DLC,ICN,46388,36749,570,51,818,50.9,13.6,184,27,18,63,118,98,52,638,47,69,38
2023-06-06 16:42,HL7586,KE0671,ICN,KUL,24260,16140,557,60,818,53.6,13.8,182,28,18,58,111,93,46,681,45,21,9
2023-06-06 17:57,HL7585,KE0629,ICN,DPS,37643,27868,558,75,817,52.6,13.9,182,27,17,63,112,90,45,617,46,35,10
2023-06-06 19:37,HL7587,KE0142,PUS,ICN,39854,31454,571,32,823,51.8,13.7,182,23,17,63,108,89,54,687,46,77,37
2023-06-07 3:40,HL7720,KE0468,CXR,ICN,49528,36907,546,45,816,51.8,13.5,189,30,18,66,118,100,46,642,45,16,14
2023-06-07 11:09,HL7553,KE1174,CJU,GMP,40289,31337,528,37,817,51.5,13.8,186,31,18,59,110,90,50,627,47,69,31
2023-06-07 11:35,HL7524,KE1188,CJU,GMP,48045,36792,540,43,817,51,13.5,182,29,18,61,109,89,49,599,48,65,30
2023-06-07 12:03,HL7701,KE0648,SIN,ICN,33730,28573,607,71,816,50.8,13.8,192,34,18,61,127,107,49,687,43,28,26
2023-06-07 12:39,HL7710,KE0724,KIX,ICN,53602,40945,587,70,821,53.1,13.8,187,26,17,58,112,91,50,615,46,49,28
2023-06-07 15:08,HL7540,KE1246,CJU,GMP,48111,34904,553,40,822,51.4,13.8,178,24,17,63,123,105,50,611,45,74,32
2023-06-07 15:56,HL7585,KE0870,DLC,ICN,37648,27872,550,56,816,51.8,13.8,184,30,18,63,115,93,49,625,46,61,32
2023-06-07 16:11,HL7584,KE0856,PEK,ICN,46395,36755,593,47,815,49.4,13.5,194,37,18,63,125,107,51,641,45,47,29
2023-06-07 17:46,HL7586,KE0458,DAD,ICN,24266,16144,596,77,809,51.5,13.8,192,39,19,58,124,105,49,697,44,25,23
2023-06-08 2:17,HL7709,KE0630,DPS,ICN,50298,38739,552,48,816,52.7,13.9,189,31,18,65,122,98,51,639,44,15,20
2023-06-08 3:10,HL7587,KE0468,CXR,ICN,39864,31462,593,54,816,50.8,13.8,188,31,18,63,118,98,48,673,44,26,19
2023-06-08 8:39,HL7710,KE0859,ICN,PEK,53609,40949,573,60,820,53.2,13.8,184,23,17,58,108,88,49,627,44,15,11
2023-06-08 9:37,HL7586,KE8186,TPE,ICN,24271,16148,555,35,815,51.9,13.8,191,37,18,58,117,99,48,704,31,30,19
2023-06-08 11:09,HL7524,KE1174,CJU,GMP,48060,36802,542,39,816,50.6,13.5,184,31,18,61,108,89,49,598,48,67,29
2023-06-08 11:46,HL7553,KE1188,CJU,GMP,40299,31345,530,45,817,51.3,13.7,187,31,18,59,112,91,50,619,47,65,30
2023-06-08 12:33,HL7702,KE0724,KIX,ICN,17117,11078,571,61,819,55,13.8,189,27,18,63,114,92,47,612,45,43,23
2023-06-08 14:16,HL7701,KE0198,UBN,ICN,33736,28577,569,58,820,44.9,11.7,184,25,17,61,119,100,49,639,41,33,20
2023-06-08 14:31,HL7720,KE0828,SZX,ICN,49541,36915,562,57,816,51,13.4,193,32,18,66,123,105,46,623,46,26,18
2023-06-08 17:53,HL7587,KE0629,ICN,DPS,39869,31465,567,48,823,52.1,13.7,181,22,17,63,111,91,47,630,46,40,17
2023-06-08 18:18,HL7584,KE0663,ICN,HKT,46403,36760,570,70,823,51.7,13.8,179,22,17,62,115,94,52,669,47,82,36
2023-06-08 19:26,HL7540,KE1312,CJU,GMP,48116,34908,553,41,823,51.1,13.8,177,22,17,63,120,103,49,612,45,69,30
2023-06-09 0:20,HL7585,KE0634,DPS,ICN,37660,27879,547,43,816,51.8,13.9,186,32,18,63,114,93,46,684,44,15,11
2023-06-09 8:55,HL7701,KE0865,ICN,CAN,33741,28580,572,64,823,52.3,13.7,182,23,17,60,117,96,46,667,44,28,17
2023-06-09 9:02,HL7709,KE8186,TPE,ICN,50306,38744,551,38,816,51.6,13.7,191,33,18,65,123,99,51,605,45,34,24
2023-06-09 11:11,HL7540,KE1174,CJU,GMP,48122,34913,568,45,822,52.1,13.8,179,24,17,63,125,107,50,611,45,68,29
2023-06-09 11:37,HL7524,KE1188,CJU,GMP,48071,36810,548,41,816,50.6,13.6,184,32,18,61,111,92,49,592,48,63,30
2023-06-09 12:18,HL7710,KE0894,PVG,ICN,53617,40959,609,59,815,50.7,13.5,196,36,18,59,120,100,51,625,45,37,27
2023-06-09 12:41,HL7554,KE2102,HND,GMP,23994,16476,555,57,818,51.9,14,183,27,17,60,115,95,46,637,44,42,16
2023-06-09 13:59,HL7702,KE0828,SZX,ICN,17123,11086,590,56,816,52.8,13.8,196,35,18,63,122,100,50,639,44,28,23
2023-06-09 14:25,HL7587,KE0856,PEK,ICN,39874,31468,617,66,816,50.3,13.6,194,35,18,64,123,103,50,655,45,42,28
2023-06-09 15:07,HL7553,KE1246,CJU,GMP,40311,31354,536,46,816,51.1,13.7,187,35,18,59,114,94,51,624,48,70,33
2023-06-09 17:52,HL7585,KE0458,DAD,ICN,37665,27882,580,68,813,50.2,13.8,193,39,19,64,124,103,46,681,45,23,14
2023-06-09 19:16,HL7524,KE1312,CJU,GMP,48076,36813,546,43,816,50.2,13.6,184,32,18,61,110,91,50,591,48,71,31
2023-06-09 20:00,HL7709,KE0177,ICN,HKG,50312,38747,538,60,820,52.9,13.7,183,25,17,64,117,93,54,590,48,69,34
2023-06-09 20:46,HL7584,KE0467,ICN,CXR,46411,36765,557,53,824,51.3,13.8,179,22,17,63,112,93,47,629,46,37,18
2023-06-10 1:16,HL7701,KE0456,HAN,ICN,33746,28584,584,48,816,50.7,13.6,190,31,18,60,122,103,50,691,43,32,27
2023-06-10 2:00,HL7710,KE0630,DPS,ICN,53622,40961,580,45,818,51.6,13.6,190,29,18,59,113,93,50,644,43,15,17
2023-06-10 2:06,HL7720,KE0690,PNH,ICN,49551,36921,553,53,816,52.1,13.6,189,29,18,65,120,101,47,640,46,20,16
2023-06-10 10:15,HL7587,KE0703,ICN,NRT,39879,31472,595,75,821,51.9,13.7,185,26,17,63,118,96,46,664,44,22,12
2023-06-10 11:03,HL7540,KE1174,CJU,GMP,48131,34920,559,44,822,51,13.8,179,25,17,63,124,107,50,610,45,71,30
2023-06-10 11:12,HL7584,KE0457,ICN,DAD,46416,36767,576,63,821,51.3,13.7,183,26,17,63,118,98,45,688,43,8,7
2023-06-10 11:36,HL7553,KE1188,CJU,GMP,40319,31361,537,45,816,50.8,13.7,189,35,18,59,114,94,52,621,47,67,33
2023-06-10 12:32,HL7709,KE0806,TSN,ICN,50318,38751,564,73,816,52.4,13.7,191,32,18,65,128,102,51,578,47,48,26
2023-06-10 13:12,HL7554,KE2102,HND,GMP,24006,16482,564,61,817,51.9,14.1,185,30,18,60,118,97,47,643,45,44,20
2023-06-10 15:12,HL7524,KE1246,CJU,GMP,48082,36818,563,46,814,50.3,13.6,189,36,18,61,116,97,51,598,48,67,32
2023-06-10 15:38,HL7586,KE0870,DLC,ICN,24282,16161,554,54,816,53.2,13.8,184,30,18,58,114,95,49,688,32,63,31
2023-06-10 18:00,HL7585,KE0629,ICN,DPS,37671,27887,533,48,821,53,13.8,180,25,17,63,110,89,52,667,47,75,35
2023-06-10 18:20,HL7710,KE0663,ICN,HKT,53628,40964,586,70,823,52.9,13.7,184,23,17,59,113,91,48,608,45,40,22
2023-06-10 19:49,HL7553,KE2104,HND,GMP,40324,31364,558,75,815,51.8,13.8,188,35,18,59,118,96,48,600,48,36,18
2023-06-11 3:12,HL7586,KE0468,CXR,ICN,24288,16163,561,43,816,52.4,13.8,189,35,18,58,116,98,48,697,45,23,17
2023-06-11 8:57,HL7709,KE0865,ICN,CAN,50324,38756,539,46,820,53,13.8,183,25,17,64,117,93,51,631,40,73,37
