Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,,,Ulaanbaatar_temp,Incheon_temp,Dubai_temp,Danang_temp
2025-07-02 17:03,HL8003,KAL952,OMDB,RKSI,112,50,,,,,,,,,
2025-07-02 14:50,HL8002,KAL658,VTBS,RKSI,107,41,,,,,,,,,
2025-07-02 11:15,HL8027,KAL407,RKSI,YBBN,98,34,,,87.2,,,,,,
2025-07-02 10:16,HL7584,KAL1312,RKPC,RKSS,99,31,,,,,,,,,
2025-07-02 9:53,HL7586,KAL1350,RKPC,RKSS,100,37,,,,,,,,,
2025-07-02 8:25,HL8026,KAL485,RKSI,VVPQ,101,36,,,87.8,,,,,,
2025-07-02 7:28,HL7587,KAL671,RKSI,WMKK,95,27,,,92.6,,,,,,
2025-07-02 5:59,HL8027,KAL828,ZGSZ,RKSI,104,40,,,,,,,,,
2025-07-02 5:07,HL7710,KAL812,ZLXY,RKSI,107,43,,,,,,,,,
2025-07-02 4:56,HL7701,KAL198,ZMCK,RKSI,105,32,,,,,,,,,
2025-07-02 2:52,HL7702,KAL132,ZHCC,RKSI,105,37,,,,,,,,,
2025-07-02 2:33,HL7709,KAL1188,RKPC,RKSS,99,34,,,,,,,,,
2025-07-02 1:29,HL7584,KAL1174,RKPC,RKSS,97,30,,,,,,,,,
2025-07-02 0:12,HL7586,KAL1150,RKPC,RKSS,99,36,,,,,,,,,
2025-07-01 23:38,HL8027,KAL827,RKSI,ZGSZ,97,34,,,86.2,,,,,,
2025-07-01 23:05,HL7554,KAL831,RKSI,ZYTX,101,38,,,85.4,,,,,,
2025-07-01 21:11,HL8002,----------,----,----,92,32,,,,,,,,,
2025-07-01 16:55,HL8026,KAL952,OMDB,RKSI,109,46,,,,,,,,,
2025-07-01 16:52,HL7701,KAL720,RJTT,RKSI,98,28,,,,,,,,,
2025-07-01 15:36,HL7720,KAL672,WMKK,RKSI,105,30,,,,,,,,,
2025-07-01 14:54,HL8027,KAL658,VTBS,RKSI,96,34,,,,,,,,,
2025-07-01 13:26,HL8003,KAL498,VIDP,RKSI,113,48,,,,,,,,,
2025-07-01 10:13,HL7710,KAL689,RKSI,VDPP,101,35,,,89,,,,,,
2025-07-01 7:31,HL7587,KAL633,RKSI,WADD,98,27,,,95.6,,,,,,
2025-07-01 5:32,HL7709,KAL1348,RKPC,RKSS,98,34,,,,,,,,,
2025-07-01 5:27,HL7585,KAL812,ZLXY,RKSI,103,30,,,,,,,,,
2025-07-01 4:55,HL8026,KAL951,RKSI,OMDB,101,38,,,85.4,,,,,,
2025-07-01 4:39,HL7701,KAL866,ZGGG,RKSI,104,32,,,,,,,,,
2025-07-01 2:36,HL7586,KAL1188,RKPC,RKSS,102,38,,,,,,,,,
2025-07-01 1:29,HL7584,KAL1174,RKPC,RKSS,100,33,,,,,,,,,
2025-07-01 0:37,HL8027,KAL657,RKSI,VTBS,99,34,,,88.2,,,,,,
2025-06-30 23:34,HL7554,KAL648,WSSS,RKSI,104,44,,,,,,,,,
2025-06-30 22:58,HL8002,KAL408,YBBN,RKSI,93,13,,,,,,,,,
2025-06-30 17:40,HL7710,KAL690,VDPP,RKSI,102,37,,,,,,,,,
2025-06-30 17:08,HL7702,KAL490,VYYY,RKSI,98,30,,,,,,,,,
2025-06-30 17:07,HL8026,KAL952,OMDB,RKSI,108,44,,,,,,,,,
2025-06-30 15:38,HL7720,KAL672,WMKK,RKSI,105,30,,,,,,,,,
2025-06-30 14:52,HL8003,KAL658,VTBS,RKSI,108,40,,,,,,,,,
2025-06-30 13:58,HL8027,KAL696,VNKT,RKSI,96,32,,,,,,,,,
2025-06-30 11:38,HL8002,KAL407,RKSI,YBBN,106,13,,,116.2,,,,,,
2025-06-30 10:21,HL7587,KAL667,RKSI,VTCC,98,29,,,89,,,,,,
2025-06-30 9:54,HL7586,KAL1350,RKPC,RKSS,101,36,,,,,,,,,
2025-06-30 8:22,HL7701,KAL485,RKSI,VVPQ,100,27,,,93.4,,,,,,
2025-06-30 7:57,HL7585,KAL633,RKSI,WADD,100,28,,,92.2,,,,,,
2025-06-30 5:11,HL8027,KAL695,RKSI,VNKT,98,35,,,81.8,,,,,,
2025-06-30 5:09,HL7710,KAL869,RKSI,ZYTL,100,37,,,81.4,,,,,,
2025-06-30 4:54,HL8026,KAL951,RKSI,OMDB,101,36,,,83.6,,,,,,
2025-06-30 4:53,HL8002,KAL828,ZGSZ,RKSI,110,13,,,,,,,,,
2025-06-30 3:19,HL8001,KEEGR,WMKK,WMKK,102,46,,,,,,,,,
2025-06-30 2:36,HL7709,KAL1188,RKPC,RKSS,95,30,,,,,,,,,
2025-06-30 1:29,HL7584,KAL1174,RKPC,RKSS,96,29,,,,,,,,,
2025-06-30 0:35,HL8003,KAL657,RKSI,VTBS,104,37,,,85.4,,,,,,
2025-06-30 0:21,HL7720,KAL805,RKSI,ZBTJ,103,27,,,96.4,,,,,,
2025-06-30 0:10,HL7586,KAL1345,RKSS,RKPC,100,36,,,,,,,,,
2025-06-29 23:41,HL8002,KAL827,RKSI,ZGSZ,104,13,,,114.2,,,,,,
2025-06-29 23:09,HL7701,KAL831,RKSI,ZYTX,98,25,,,93.8,,,,,,
2025-06-29 19:30,HL7553,----------,----,----,94,37,,,,,,,,,
2025-06-29 17:32,HL8026,KAL854,ZBAA,RKSI,99,34,,,,,,,,,
2025-06-29 17:11,HL8027,KAL952,OMDB,RKSI,103,42,,,,,,,,,
2025-06-29 16:24,HL7710,KAL668,VTCC,RKSI,100,38,,,,,,,,,
2025-06-29 15:43,HL7587,KAL634,WADD,RKSI,97,27,,,,,,,,,
2025-06-29 14:51,HL8002,KAL658,VTBS,RKSI,106,13,,,,,,,,,
2025-06-29 14:41,HL7585,KAL647,RKSI,WSSS,97,25,,,92.8,,,,,,
2025-06-29 13:51,HL8003,KAL498,VIDP,RKSI,108,41,,,,,,,,,
2025-06-29 11:18,HL8026,KAL853,RKSI,ZBAA,99,35,,,82.8,,,,,,
2025-06-29 5:06,HL7709,KAL1348,RKPC,RKSS,99,33,,,,,,,,,
2025-06-29 5:04,HL7720,KAL198,ZMCK,RKSI,112,33,,,,,,,,,
2025-06-29 4:48,HL8003,KAL497,RKSI,VIDP,105,40,,,82.8,,,,,,
2025-06-29 4:43,HL7584,KAL1121,RKSS,RKPC,100,33,,,,,,,,,
2025-06-29 1:28,HL7586,KAL1174,RKPC,RKSS,99,34,,,,,,,,,
2025-06-29 0:54,HL8002,KAL657,RKSI,VTBS,103,13,,,113.2,,,,,,
2025-06-29 0:27,HL7710,KAL811,RKSI,ZLXY,98,33,,,84.2,,,,,,
2025-06-29 0:03,HL7701,KAL137,RKSI,ZHHH,97,23,,,95.2,,,,,,
2025-06-28 23:55,HL7585,KAL865,RKSI,ZGGG,96,25,,,91.8,,,,,,
2025-06-28 23:11,HL7587,KAL131,RKSI,ZHCC,95,26,,,89.6,,,,,,
2025-06-28 23:10,HL8026,KAL408,YBBN,RKSI,87,23,,,,,,,,,
2025-06-28 16:59,HL8003,KAL952,OMDB,RKSI,114,50,,,,,,,,,
2025-06-28 15:47,HL8002,KAL634,WADD,RKSI,105,13,,,,,,,,,
2025-06-28 15:00,HL8027,KAL658,VTBS,RKSI,100,35,,,,,,,,,
2025-06-28 11:41,HL8026,KAL407,RKSI,YBBN,96,33,,,82.2,,,,,,
2025-06-28 10:15,HL7584,KAL1312,RKPC,RKSS,97,30,,,,,,,,,
2025-06-28 8:19,HL7720,KAL485,RKSI,VVPQ,102,26,,,96.6,,,,,,
2025-06-28 7:53,HL7701,KAL828,ZGSZ,RKSI,101,30,,,,,,,,,
2025-06-28 7:29,HL8002,KAL633,RKSI,WADD,107,13,,,117.2,,,,,,
2025-06-28 5:34,HL7709,KAL1348,RKPC,RKSS,97,32,,,,,,,,,
2025-06-28 5:04,HL7710,KAL198,ZMCK,RKSI,103,38,,,,,,,,,
2025-06-28 4:58,HL7554,KAL866,ZGGG,RKSI,110,45,,,,,,,,,
2025-06-28 4:36,HL8003,KAL951,RKSI,OMDB,102,36,,,84.6,,,,,,
2025-06-28 3:53,HL8002,KAL806,ZBTJ,RKSI,108,13,,,,,,,,,
2025-06-28 2:36,HL7586,KAL1188,RKPC,RKSS,100,36,,,,,,,,,
2025-06-28 1:41,HL8001,KAL2971,RKSI,WMKK,93,36,,,75.6,,,,,,
2025-06-28 1:31,HL7584,KAL1174,RKPC,RKSS,98,31,,,,,,,,,
2025-06-28 1:12,HL7587,KAL765,RKSI,RJCC,97,24,,,94,,,,,,
2025-06-28 0:36,HL8027,KAL657,RKSI,VTBS,96,30,,,85.8,,,,,,
2025-06-28 0:24,HL8002,KAL805,RKSI,ZBTJ,102,13,,,112.2,,,,,,
2025-06-27 23:54,HL7701,KAL827,RKSI,ZGSZ,94,23,,,92.2,,,,,,
2025-06-27 23:34,HL7585,KAL648,WSSS,RKSI,99,32,,,,,,,,,
2025-06-27 23:12,HL7720,KAL831,RKSI,ZYTX,103,26,,,97.6,,,,,,
2025-06-27 23:00,HL8026,KAL408,YBBN,RKSI,88,24,,,,,,,,,
2025-06-27 16:58,HL8003,KAL952,OMDB,RKSI,114,52,,,,,,,,,
2025-06-27 16:35,HL8001,KAL634,WADD,RKSI,99,41,,,,,,,,,
2025-06-27 13:32,HL8027,KAL696,VNKT,RKSI,98,34,,,,,,,,,
2025-06-27 11:39,HL8026,KAL407,RKSI,YBBN,97,35,,,80.8,,,,,,
2025-06-27 8:52,HL7554,KAL713,RKSI,RJAA,104,41,,,80.6,,,,,,
2025-06-27 8:12,HL8001,KAL633,RKSI,WADD,100,40,,,77.8,,,,,,
2025-06-27 5:28,HL8027,KAL695,RKSI,VNKT,96,34,,,81,,,,,,
2025-06-27 5:14,HL7709,KAL1348,RKPC,RKSS,98,33,,,,,,,,,
2025-06-27 5:07,HL8026,KAL828,ZGSZ,RKSI,106,39,,,,,,,,,
2025-06-27 5:01,HL7585,KAL198,ZMCK,RKSI,102,29,,,,,,,,,
2025-06-27 4:49,HL7701,KAL812,ZLXY,RKSI,100,28,,,,,,,,,
2025-06-27 4:43,HL8003,KAL951,RKSI,OMDB,103,38,,,83.2,,,,,,
2025-06-27 2:50,HL8001,KAL132,ZHCC,RKSI,101,40,,,,,,,,,
2025-06-27 2:34,HL7586,KAL1188,RKPC,RKSS,99,34,,,,,,,,,
2025-06-27 1:28,HL7584,KAL1174,RKPC,RKSS,97,30,,,,,,,,,
2025-06-27 0:44,HL8002,KAL657,RKSI,VTBS,103,13,,,113.2,,,,,,
2025-06-26 23:48,HL7720,KAL865,RKSI,ZGGG,101,24,,,98,,,,,,
2025-06-26 23:46,HL8026,KAL827,RKSI,ZGSZ,96,30,,,85.8,,,,,,
2025-06-26 23:34,HL7587,KAL648,WSSS,RKSI,99,30,,,,,,,,,
2025-06-26 17:14,HL8027,KAL952,OMDB,RKSI,107,45,,,,,,,,,
2025-06-26 15:46,HL8003,KAL634,WADD,RKSI,105,41,,,,,,,,,
2025-06-26 15:31,HL7702,KAL672,WMKK,RKSI,100,34,,,,,,,,,
2025-06-26 15:25,HL7554,KAL486,VVPQ,RKSI,102,41,,,,,,,,,
2025-06-26 14:52,HL8002,KAL658,VTBS,RKSI,110,13,,,,,,,,,
2025-06-26 10:22,HL7584,KAL1312,RKPC,RKSS,97,29,,,,,,,,,
2025-06-26 10:11,HL7585,KAL689,RKSI,VDPP,93,23,,,91.2,,,,,,
2025-06-26 7:36,HL8003,KAL633,RKSI,WADD,103,36,,,85.6,,,,,,
2025-06-26 6:55,HL7701,KAL828,ZGSZ,RKSI,102,31,,,,,,,,,
2025-06-26 5:33,HL7709,KAL1348,RKPC,RKSS,94,29,,,,,,,,,
2025-06-26 4:44,HL8026,KAL497,RKSI,VIDP,97,31,,,85.6,,,,,,
2025-06-26 4:35,HL8003,KAL144P,RKPK,RKSI,103,41,,,,,,,,,
2025-06-26 4:30,HL7720,KAL138,ZHHH,RKSI,102,26,,,,,,,,,
2025-06-26 2:37,HL7586,KAL1188,RKPC,RKSS,96,32,,,,,,,,,
2025-06-26 2:21,HL7554,KAL832,ZYTX,RKSI,106,41,,,,,,,,,
2025-06-26 1:26,HL7584,KAL1174,RKPC,RKSS,95,28,,,,,,,,,
2025-06-26 0:39,HL8002,KAL657,RKSI,VTBS,100,13,,,110.2,,,,,,
2025-06-25 23:54,HL7710,KAL865,RKSI,ZGGG,96,30,,,85.8,,,,,,
2025-06-25 23:15,HL7587,KAL197,RKSI,ZMCK,94,22,,,93.4,,,,,,
2025-06-25 23:03,HL8001,KAL408,YBBN,RKSI,87,26,,,,,,,,,
2025-06-25 17:04,HL8026,KAL952,OMDB,RKSI,107,43,,,,,,,,,
2025-06-25 16:51,HL7585,KAL690,VDPP,RKSI,97,28,,,,,,,,,
2025-06-25 15:54,HL8002,KAL634,WADD,RKSI,103,13,,,,,,,,,
2025-06-25 14:49,HL8027,KAL658,VTBS,RKSI,101,37,,,,,,,,,
2025-06-25 11:30,HL8001,KAL407,RKSI,YBBN,94,33,,,80.2,,,,,,
2025-06-25 9:42,HL7720,KAL667,RKSI,VTCC,98,22,,,97.4,,,,,,
2025-06-25 8:28,HL7701,KAL485,RKSI,VVPQ,92,20,,,93.8,,,,,,
2025-06-25 7:45,HL7586,KAL1347,RKSS,RKPC,94,31,,,,,,,,,
2025-06-25 5:50,HL8003,----------,----,----,94,31,,,,,,,,,
2025-06-25 5:03,HL8026,KAL951,RKSI,OMDB,94,29,,,85,,,,,,
2025-06-25 4:47,HL8001,KAL828,ZGSZ,RKSI,105,46,,,,,,,,,
2025-06-25 4:07,HL7585,KAL869,RKSI,ZYTL,91,21,,,91.6,,,,,,
2025-06-25 3:42,HL7710,KAL132,ZHCC,RKSI,104,40,,,,,,,,,
2025-06-25 2:33,HL7584,KAL1188,RKPC,RKSS,95,28,,,,,,,,,
2025-06-25 1:31,HL7709,KAL1174,RKPC,RKSS,94,29,,,,,,,,,
2025-06-25 0:32,HL7554,KAL811,RKSI,ZLXY,97,32,,,84.4,,,,,,
2025-06-24 23:43,HL8001,KAL827,RKSI,ZGSZ,92,33,,,78.2,,,,,,
2025-06-24 17:19,HL8026,KAL952,OMDB,RKSI,107,43,,,,,,,,,
2025-06-24 15:58,HL8002,KAL634,WADD,RKSI,104,13,,,,,,,,,
2025-06-24 15:19,HL7720,KAL486,VVPQ,RKSI,104,29,,,,,,,,,
2025-06-24 14:51,HL7587,KAL658,VTBS,RKSI,98,30,,,,,,,,,
2025-06-24 14:44,HL7701,KAL647,RKSI,WSSS,95,20,,,96.8,,,,,,
2025-06-24 13:45,HL8001,KAL498,VIDP,RKSI,102,45,,,,,,,,,
2025-06-24 7:36,HL8002,KAL633,RKSI,WADD,105,13,,,115.2,,,,,,
2025-06-24 4:54,HL7585,KAL866,ZGGG,RKSI,106,33,,,,,,,,,
2025-06-24 4:47,HL8026,KAL951,RKSI,OMDB,100,36,,,82.6,,,,,,
2025-06-24 4:42,HL8001,KAL497,RKSI,VIDP,101,40,,,78.8,,,,,,
2025-06-24 3:44,HL8002,KAL806,ZBTJ,RKSI,115,13,,,,,,,,,
2025-06-24 2:43,HL7586,KAL1188,RKPC,RKSS,97,33,,,,,,,,,
2025-06-24 2:02,HL7709,KAL1174,RKPC,RKSS,94,28,,,,,,,,,
2025-06-24 0:26,HL8002,KAL805,RKSI,ZBTJ,103,13,,,113.2,,,,,,
2025-06-24 0:03,HL7701,KAL827,RKSI,ZGSZ,97,25,,,92.8,,,,,,
2025-06-23 23:35,HL7554,KAL648,WSSS,RKSI,102,42,,,,,,,,,
2025-06-23 22:34,HL8027,KAL408,YBBN,RKSI,86,24,,,,,,,,,
2025-06-23 17:02,HL8001,KAL952,OMDB,RKSI,107,48,,,,,,,,,
2025-06-23 15:56,HL7720,KAL672,WMKK,RKSI,104,30,,,,,,,,,
2025-06-23 15:54,HL8002,KAL634,WADD,RKSI,104,13,,,,,,,,,
2025-06-23 13:47,HL8026,KAL696,VNKT,RKSI,100,33,,,,,,,,,
2025-06-23 11:11,HL8027,KAL407,RKSI,YBBN,95,32,,,82.4,,,,,,
2025-06-23 7:32,HL8002,KAL633,RKSI,WADD,105,13,,,115.2,,,,,,
2025-06-23 7:12,HL7554,KAL725,RKSI,RJBB,101,38,,,81.2,,,,,,
2025-06-23 6:22,HL7587,KAL828,ZGSZ,RKSI,100,33,,,,,,,,,
2025-06-23 6:01,HL7701,KAL866,ZGGG,RKSI,106,34,,,,,,,,,
2025-06-23 4:52,HL8027,KAL812,ZLXY,RKSI,102,39,,,,,,,,,
2025-06-23 4:46,HL8026,KAL695,RKSI,VNKT,97,33,,,83.2,,,,,,
2025-06-23 2:56,HL7720,KAL786,RJFK,RKSI,104,27,,,,,,,,,
2025-06-23 2:37,HL7709,KAL1188,RKPC,RKSS,93,27,,,,,,,,,
2025-06-23 2:16,HL7585,KAL832,ZYTX,RKSI,103,31,,,,,,,,,
2025-06-23 2:15,HL7586,KAL1348,RKPC,RKSS,96,33,,,,,,,,,
2025-06-23 1:52,HL8002,KAL846,ZSQD,RKSI,107,13,,,,,,,,,
2025-06-23 1:33,HL7584,KAL1174,RKPC,RKSS,94,27,,,,,,,,,
2025-06-23 0:19,HL8027,KAL811,RKSI,ZLXY,93,29,,,84,,,,,,
2025-06-22 23:35,HL7710,KAL648,WSSS,RKSI,102,39,,,,,,,,,
2025-06-22 23:29,HL7702,KAL197,RKSI,ZMCK,92,26,,,86.6,,,,,,
2025-06-22 16:56,HL8026,KAL952,OMDB,RKSI,107,43,,,,,,,,,
2025-06-22 16:02,HL8027,KAL486,VVPQ,RKSI,97,33,,,,,,,,,
2025-06-22 15:52,HL7554,KAL634,WADD,RKSI,102,41,,,,,,,,,
2025-06-22 14:09,HL8001,KAL498,VIDP,RKSI,107,46,,,,,,,,,
2025-06-22 9:13,HL8027,KAL485,RKSI,VVPQ,92,29,,,83,,,,,,
2025-06-22 8:21,HL8027,KAL485,RKSI,VVPQ,93,30,,,82.8,,,,,,
2025-06-22 7:46,HL7587,KAL671,RKSI,WMKK,93,23,,,91.2,,,,,,
2025-06-22 5:04,HL7709,KAL1348,RKPC,RKSS,93,27,,,,,,,,,
2025-06-22 5:02,HL7702,KAL198,ZMCK,RKSI,107,37,,,,,,,,,
2025-06-22 4:50,HL7701,KAL866,ZGGG,RKSI,104,32,,,,,,,,,
2025-06-22 4:40,HL8001,KAL497,RKSI,VIDP,94,35,,,77.8,,,,,,
2025-06-22 2:46,HL8027,KAL132,ZHCC,RKSI,100,38,,,,,,,,,
2025-06-22 2:34,HL7586,KAL1188,RKPC,RKSS,94,31,,,,,,,,,
2025-06-22 1:29,HL7584,KAL1174,RKPC,RKSS,93,25,,,,,,,,,
2025-06-22 0:10,HL7710,KAL137,RKSI,ZHHH,95,31,,,83.6,,,,,,
2025-06-21 23:48,HL7720,KAL827,RKSI,ZGSZ,101,24,,,98,,,,,,
2025-06-21 23:10,HL7554,KAL831,RKSI,ZYTX,88,28,,,80.2,,,,,,
2025-06-21 23:05,HL8027,KAL131,RKSI,ZHCC,92,29,,,83,,,,,,
2025-06-21 23:00,HL8002,KAL408,YBBN,RKSI,95,14,,,,,,,,,
2025-06-21 16:59,HL8001,KAL952,OMDB,RKSI,106,48,,,,,,,,,
2025-06-21 16:33,HL8026,KAL690,VDPP,RKSI,99,35,,,,,,,,,
2025-06-21 15:47,HL7585,KAL634,WADD,RKSI,98,29,,,,,,,,,
2025-06-21 15:42,HL8027,KAL486,VVPQ,RKSI,95,32,,,,,,,,,
2025-06-21 11:18,HL8002,KAL407,RKSI,YBBN,100,13,,,110.2,,,,,,
2025-06-21 9:56,HL8026,KAL689,RKSI,VDPP,94,30,,,83.8,,,,,,
2025-06-21 9:27,HL7720,KAL667,RKSI,VTCC,98,23,,,96.2,,,,,,
2025-06-21 8:34,HL8027,KAL485,RKSI,VVPQ,92,29,,,83,,,,,,
2025-06-21 6:15,HL7554,KAL725,RKSI,RJBB,98,34,,,83,,,,,,
2025-06-21 6:14,HL7701,KAL866,ZGGG,RKSI,102,27,,,,,,,,,
2025-06-21 5:59,HL7587,KAL828,ZGSZ,RKSI,101,31,,,,,,,,,
2025-06-21 5:34,HL7709,KAL1348,RKPC,RKSS,99,33,,,,,,,,,
2025-06-21 5:33,HL8026,KAL766,RJCC,RKSI,94,29,,,,,,,,,
2025-06-21 5:05,HL7702,KAL198,ZMCK,RKSI,106,36,,,,,,,,,
2025-06-21 5:01,HL8027,KAL806,ZBTJ,RKSI,102,40,,,,,,,,,
2025-06-21 4:57,HL8001,KAL951,RKSI,OMDB,92,33,,,78.2,,,,,,
2025-06-21 2:36,HL7586,KAL1188,RKPC,RKSS,102,38,,,,,,,,,
2025-06-21 1:53,HL8027,KAL805,RKSI,ZBTJ,93,28,,,85.2,,,,,,
2025-06-21 1:52,HL7585,KAL846,ZSQD,RKSI,96,27,,,,,,,,,
2025-06-21 1:39,HL8026,KAL765,RKSI,RJCC,93,29,,,84,,,,,,
2025-06-21 1:33,HL7584,KAL1174,RKPC,RKSS,101,35,,,,,,,,,
2025-06-20 23:37,HL7710,KAL648,WSSS,RKSI,100,39,,,,,,,,,
2025-06-20 22:56,HL8002,KAL408,YBBN,RKSI,94,19,,,,,,,,,
2025-06-20 17:36,HL8026,KAL696,VNKT,RKSI,99,33,,,,,,,,,
2025-06-20 17:12,HL8027,KAL634,WADD,RKSI,97,35,,,,,,,,,
2025-06-20 16:59,HL8001,KAL952,OMDB,RKSI,109,48,,,,,,,,,
2025-06-20 15:56,HL7720,KAL486,VVPQ,RKSI,102,26,,,,,,,,,
2025-06-20 14:16,HL7701,KAL726,RJBB,RKSI,87,17,,,,,,,,,
2025-06-20 11:17,HL8002,KAL407,RKSI,YBBN,99,13,,,109.2,,,,,,
2025-06-20 10:09,HL7554,KAL667,RKSI,VTCC,96,33,,,82.2,,,,,,
2025-06-20 8:42,HL8027,KAL633,RKSI,WADD,94,30,,,83.8,,,,,,
2025-06-20 8:19,HL8026,KAL695,RKSI,VNKT,95,32,,,82.4,,,,,,
2025-06-20 6:06,HL7702,KAL812,ZLXY,RKSI,105,36,,,,,,,,,
2025-06-20 5:48,HL8026,KAL695,RKSI,VNKT,95,32,,,82.4,,,,,,
2025-06-20 5:40,HL8002,KAL866,ZGGG,RKSI,108,13,,,,,,,,,
2025-06-20 5:17,HL7709,KAL1348,RKPC,RKSS,99,34,,,,,,,,,
2025-06-20 5:01,HL7710,KAL828,ZGSZ,RKSI,105,40,,,,,,,,,
2025-06-20 3:16,HL7586,KAL1188,RKPC,RKSS,102,39,,,,,,,,,
2025-06-20 3:01,HL8027,KAL132,ZHCC,RKSI,99,37,,,,,,,,,
2025-06-20 2:41,HL7701,KAL832,ZYTX,RKSI,98,25,,,,,,,,,
2025-06-20 1:34,HL7584,KAL1174,RKPC,RKSS,101,34,,,,,,,,,
2025-06-20 0:12,HL8002,KAL865,RKSI,ZGGG,101,13,,,111.2,,,,,,
2025-06-19 23:36,HL7587,KAL648,WSSS,RKSI,98,31,,,,,,,,,
2025-06-19 23:04,HL8027,KAL131,RKSI,ZHCC,95,31,,,83.6,,,,,,
2025-06-19 17:08,HL8026,KAL952,OMDB,RKSI,109,44,,,,,,,,,
2025-06-19 16:53,HL7585,KAL690,VDPP,RKSI,99,29,,,,,,,,,
2025-06-19 16:21,HL7554,KAL668,VTCC,RKSI,102,40,,,,,,,,,
2025-06-19 15:37,HL8002,KAL672,WMKK,RKSI,106,13,,,,,,,,,
2025-06-19 13:22,HL8027,KAL498,VIDP,RKSI,104,43,,,,,,,,,
2025-06-19 10:25,HL7584,KAL1312,RKPC,RKSS,99,32,,,,,,,,,
2025-06-19 9:19,HL7701,KAL726,RJBB,RKSI,102,31,,,,,,,,,
2025-06-19 8:05,HL8002,KAL671,RKSI,WMKK,106,13,,,116.2,,,,,,
2025-06-19 5:42,HL7709,KAL1348,RKPC,RKSS,98,32,,,,,,,,,
2025-06-19 5:16,HL8026,KAL951,RKSI,OMDB,101,37,,,82.4,,,,,,
2025-06-19 5:03,HL7587,KAL198,ZMCK,RKSI,96,22,,,,,,,,,
2025-06-19 4:19,HL7702,KAL806,ZBTJ,RKSI,91,23,,,,,,,,,
2025-06-19 4:04,HL7710,KAL138,ZHHH,RKSI,99,37,,,,,,,,,
2025-06-19 2:35,HL7586,KAL1188,RKPC,RKSS,99,35,,,,,,,,,
2025-06-19 1:30,HL7584,KAL1174,RKPC,RKSS,98,31,,,,,,,,,
2025-06-19 0:19,HL7585,KAL811,RKSI,ZLXY,96,22,,,95.4,,,,,,
2025-06-18 23:47,HL7720,KAL634D,WADD,RKSI,104,28,,,,,,,,,
2025-06-18 23:40,HL8002,KAL648,WSSS,RKSI,108,13,,,,,,,,,
2025-06-18 23:35,HL8001,KAL408,YBBN,RKSI,87,28,,,,,,,,,
2025-06-18 23:07,HL7701,KAL831,RKSI,ZYTX,93,20,,,94.8,,,,,,
2025-06-18 17:15,HL8026,KAL952,OMDB,RKSI,109,46,,,,,,,,,
2025-06-18 16:44,HL7554,KAL690,VDPP,RKSI,103,39,,,,,,,,,
2025-06-18 11:30,HL8001,KAL407,RKSI,YBBN,96,37,,,77.4,,,,,,
2025-06-18 8:39,HL7710,KAL485,RKSI,VVPQ,101,36,,,83.6,,,,,,
2025-06-18 8:38,HL8027,KAL870,ZYTL,RKSI,96,33,,,,,,,,,
2025-06-18 7:27,HL7584,KAL1347,RKSS,RKPC,99,32,,,,,,,,,
2025-06-18 6:08,HL8027,KAL869,RKSI,ZYTL,94,31,,,82.6,,,,,,
2025-06-18 5:12,HL7702,KAL198,ZMCK,RKSI,95,25,,,,,,,,,
2025-06-18 5:00,HL7720,KAL812,ZLXY,RKSI,103,27,,,,,,,,,
2025-06-18 4:50,HL8001,KAL828,ZGSZ,RKSI,105,44,,,,,,,,,
2025-06-18 4:12,HL7701,KAL138,ZHHH,RKSI,104,31,,,,,,,,,
2025-06-18 2:56,HL7709,KAL1188,RKPC,RKSS,95,30,,,,,,,,,
2025-06-18 1:55,HL7586,KAL1174,RKPC,RKSS,97,32,,,,,,,,,
2025-06-17 23:56,HL7587,KAL865,RKSI,ZGGG,89,19,,,92,,,,,,
2025-06-17 23:47,HL8001,KAL827,RKSI,ZGSZ,90,31,,,78.6,,,,,,
2025-06-17 23:42,HL7585,KAL648,WSSS,RKSI,98,28,,,,,,,,,
2025-06-17 18:24,HL8027,KAL952,OMDB,RKSI,109,47,,,,,,,,,
2025-06-17 16:40,HL7554,KAL690,VDPP,RKSI,102,40,,,,,,,,,
2025-06-17 16:16,HL7702,KAL668,VTCC,RKSI,100,31,,,,,,,,,
2025-06-17 15:45,HL8002,KAL634,WADD,RKSI,104,33,,,,,,,,,
2025-06-17 15:39,HL7710,KAL486,VVPQ,RKSI,100,38,,,,,,,,,
2025-06-17 14:53,HL8001,KAL498,VIDP,RKSI,100,40,,,,,,,,,
2025-06-17 7:19,HL8002,KAL633,RKSI,WADD,102,28,,,94.2,,,,,,
2025-06-17 6:10,HL8027,KAL951,RKSI,OMDB,96,33,,,82.2,,,,,,
2025-06-17 5:31,HL7709,KAL1348,RKPC,RKSS,98,33,,,,,,,,,
2025-06-17 5:28,HL8003,KAL866,ZGGG,RKSI,103,39,,,,,,,,,
2025-06-17 5:12,HL7720,KAL198,ZMCK,RKSI,103,25,,,,,,,,,
2025-06-17 4:01,HL8001,KAL497,RKSI,VIDP,95,37,,,76.4,,,,,,
2025-06-17 3:36,HL8002,KAL806,ZBTJ,RKSI,110,13,,,,,,,,,
2025-06-17 3:05,HL7701,KAL832,ZYTX,RKSI,98,25,,,,,,,,,
2025-06-17 2:34,HL7586,KAL1188,RKPC,RKSS,101,38,,,,,,,,,
