Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,Compensated_avg
2023-09-01 0:03,HL8003,KAL819,RKSI,ZGHA,98,34,,,93.2,94.6
2023-08-31 23:56,HL7584,KAL197,RKSI,ZMCK,99,27,,,97.8,94.06666667
2023-08-31 23:56,HL8001,KAL865,RKSI,ZGGG,102,35,,,91.2,94.73333333
2023-08-31 23:17,HL7587,KAL171,RKSI,VHHH,94,25,,,95.2,92.06666667
2023-08-31 14:47,HL8026,KAL647,RKSI,WSSS,97,32,,,89.8,89.33333333
2023-08-31 10:13,HL8027,KAL455,RKSI,VVNB,101,41,,,83,89.93333333
2023-08-31 9:26,HL8025,KAL667,RKSI,VTCC,97,26,,,97,91.93333333
2023-08-31 7:57,HL8228,KAL671,RKSI,WMKK,97,27,,,95.8,94.06666667
2023-08-31 7:09,HL8001,KAL633,RKSI,WADD,105,39,,,89.4,94.66666667
2023-08-31 6:19,HL8211,KAL725,RKSI,RJBB,100,27,,,98.8,92.06666667
2023-08-31 5:00,HL8003,KAL497,RKSI,VIDP,100,36,,,88,92.93333333
2023-08-31 4:53,HL8227,KAL951,RKSI,OMDB,98,31,,,92,90.66666667
2023-08-31 0:39,HL8001,KAL723,RKSI,RJBB,104,36,,,92,94.4
2023-08-31 0:05,HL8025,KAL819,RKSI,ZGHA,98,25,,,99.2,91.8
2023-08-30 23:26,HL8027,KAL197,RKSI,ZMCK,101,40,,,84.2,94.2
2023-08-30 23:05,HL8211,KAL831,RKSI,ZYTX,98,25,,,99.2,87.93333333
2023-08-30 9:24,HL8276,KAL411,RKSI,NZAA,96,39,,,80.4,90.13333333
2023-08-30 7:59,HL8001,KAL489,RKSI,VYYY,104,37,,,90.8,89.8
2023-08-30 7:34,HL8025,KAL671,RKSI,WMKK,97,25,,,98.2,95.26666667
2023-08-30 6:53,HL8211,KAL667,RKSI,VTCC,98,27,,,96.8,92.33333333
2023-08-30 5:12,HL8027,KAL695,RKSI,VNKT,100,41,,,82,89.73333333
2023-08-30 4:44,HL8227,KAL951,RKSI,OMDB,94,29,,,90.4,96
2023-08-30 1:07,HL8002,KAL421,RKSI,PGUM,100,13,,,115.6,101.3333333
2023-08-30 0:37,HL8025,KAL723,RKSI,RJBB,98,26,,,98,101.6
2023-08-29 23:28,HL8001,KAL893,RKSI,ZSPD,102,35,,,91.2,90.8
2023-08-29 23:11,HL8027,KAL845,RKSI,ZSQD,100,40,,,83.2,88.8
2023-08-29 14:28,HL8026,KAL647,RKSI,WSSS,98,31,,,92,89.13333333
2023-08-29 10:30,HL8212,KAL8195,RKSI,ZMCK,97,30,,,92.2,91.86666667
2023-08-29 9:10,HL8227,KAL705,RKSI,RJAA,95,29,,,91.4,93.6
2023-08-29 7:24,HL8025,KAL991,RKSI,UTTT,96,25,,,97.2,101.0666667
2023-08-29 6:57,HL8002,KAL667,RKSI,VTCC,99,13,,,114.6,102.9333333
2023-08-29 5:51,HL8211,KAL951,RKSI,OMDB,97,26,,,97,102.8666667
2023-08-29 4:52,HL7720,KAL869,RKSI,ZYTL,97,26,,,97,95
2023-08-29 0:57,HL8003,KAL421,RKSI,PGUM,97,31,,,91,93.26666667
2023-08-29 0:44,HL7586,KAL723,RKSI,RJBB,87,22,,,91.8,92.13333333
2023-08-29 0:42,HL8001,KAL865,RKSI,ZGGG,102,33,,,93.6,93.73333333
2023-08-28 23:18,HL7587,KAL197,RKSI,ZMCK,97,27,,,95.8,95.4
2023-08-28 23:06,HL8211,KAL831,RKSI,ZYTX,98,27,,,96.8,102.4
2023-08-28 23:01,HL8002,KAL845,RKSI,ZSQD,99,13,,,114.6,100.2
2023-08-28 14:35,HL8026,KAL647,RKSI,WSSS,100,35,,,89.2,96.66666667
2023-08-28 10:13,HL8003,KAL455,RKSI,VVNB,97,35,,,86.2,90.06666667
2023-08-28 9:22,HL8228,KAL411,RKSI,NZAA,96,27,,,94.8,91.13333333
2023-08-28 9:00,HL7710,KAL629,RKSI,WADD,96,29,,,92.4,90.06666667
2023-08-28 7:45,HL8027,KAL671,RKSI,WMKK,101,41,,,83,88.86666667
2023-08-28 7:25,HL7585,KAL187,RKSI,RCTP,96,30,,,91.2,88.4
2023-08-28 6:17,HL8001,KAL497,RKSI,VIDP,103,36,,,91,87.6
2023-08-28 4:56,HL8276,KAL951,RKSI,OMDB,95,38,,,80.6,88.53333333
2023-08-28 2:27,HL7709,KAL457,RKSI,VVDN,94,26,,,94,87.86666667
2023-08-28 1:05,HL8003,KAL765,RKSI,RJCC,95,31,,,89,93.93333333
2023-08-28 1:02,HL8025,KAL421,RKSI,PGUM,94,22,,,98.8,93.06666667
2023-08-28 0:17,HL8212,KAL811,RKSI,ZLXY,95,29,,,91.4,93.93333333
2023-08-27 23:32,HL8001,KAL845,RKSI,ZSQD,100,33,,,91.6,93.2
2023-08-27 12:00,HL8025,KAL467,RKSI,VVCR,99,28,,,96.6,92.53333333
2023-08-27 9:29,HL8001,KAL667,RKSI,VTCC,105,39,,,89.4,91.8
2023-08-27 7:44,HL8212,KAL671,RKSI,WMKK,99,34,,,89.4,88.86666667
2023-08-27 7:36,HL8003,KAL633,RKSI,WADD,101,37,,,87.8,89.26666667
2023-08-27 7:09,HL7709,KAL991,RKSI,UTTT,99,33,,,90.6,98.33333333
2023-08-27 4:45,HL8002,KAL695,RKSI,VNKT,101,13,,,116.6,101.4
2023-08-27 1:51,HL8228,KAL741,RKSI,RJGG,97,26,,,97,102.1333333
2023-08-27 1:07,HL8001,KAL765,RKSI,RJCC,106,37,,,92.8,101.1333333
2023-08-26 23:04,HL8002,KAL845,RKSI,ZSQD,98,13,,,113.6,101.0666667
2023-08-26 14:27,HL8025,KAL647,RKSI,WSSS,98,27,,,96.8,101.4666667
2023-08-26 11:48,HL7709,KAL467,RKSI,VVCR,100,31,,,94,93.86666667
2023-08-26 9:22,HL8227,KAL411,RKSI,NZAA,98,32,,,90.8,92.13333333
2023-08-26 9:16,HL8001,KAL663,RKSI,VTSP,106,38,,,91.6,99.66666667
2023-08-26 6:40,HL8002,KAL667,RKSI,VTCC,101,13,,,116.6,99.2
2023-08-26 4:38,HL8212,KAL951,RKSI,OMDB,99,34,,,89.4,96.2
2023-08-26 2:11,HL8027,KAL897,RKSI,ZSPD,103,43,,,82.6,89.93333333
2023-08-26 0:57,HL8025,KAL421,RKSI,PGUM,99,27,,,97.8,90.06666667
2023-08-26 0:42,HL7585,KAL723,RKSI,RJBB,97,32,,,89.8,93.26666667
2023-08-25 23:22,HL7709,KAL197,RKSI,ZMCK,97,30,,,92.2,91.06666667
2023-08-25 23:04,HL8227,KAL831,RKSI,ZYTX,96,30,,,91.2,90.86666667
2023-08-25 14:28,HL8003,KAL647,RKSI,WSSS,100,35,,,89.2,90.33333333
2023-08-25 11:12,HL8001,KAL477,RKSI,VVTS,105,38,,,90.6,90.2
2023-08-25 9:24,HL8227,KAL667,RKSI,VTCC,98,32,,,90.8,87.13333333
2023-08-25 9:20,HL8276,KAL411,RKSI,NZAA,98,41,,,80,85.13333333
2023-08-25 7:11,HL8027,KAL8633,RKSI,WADD,105,43,,,84.6,86.93333333
2023-08-25 6:21,HL8211,KAL957,RKSI,LLBG,101,30,,,96.2,90.33333333
2023-08-25 5:47,HL8212,KAL951,RKSI,OMDB,101,35,,,90.2,94.6
2023-08-25 4:55,HL8025,KAL695,RKSI,VNKT,101,29,,,97.4,93.86666667
2023-08-25 2:15,HL7709,KAL457,RKSI,VVDN,100,31,,,94,93.8
2023-08-25 1:07,HL8227,KAL765,RKSI,RJCC,96,31,,,90,90.33333333
2023-08-25 0:50,HL8003,KAL421,RKSI,PGUM,99,36,,,87,89.2
2023-08-24 23:52,HL8001,KAL865,RKSI,ZGGG,105,38,,,90.6,91.53333333
2023-08-24 23:03,HL8025,KAL845,RKSI,ZSQD,97,26,,,97,92.66666667
2023-08-24 14:28,HL8026,KAL647,RKSI,WSSS,100,34,,,90.4,92.33333333
2023-08-24 12:02,HL7586,KAL467,RKSI,VVCR,98,33,,,89.6,91.93333333
2023-08-24 11:48,HL8228,KAL477,RKSI,VVTS,97,27,,,95.8,91.53333333
2023-08-24 10:09,HL8001,KAL455,RKSI,VVNB,106,40,,,89.2,93.86666667
2023-08-24 9:46,HL8025,KAL667,RKSI,VTCC,99,28,,,96.6,89.06666667
2023-08-24 9:35,HL8027,KAL705,RKSI,RJAA,103,44,,,81.4,90.26666667
2023-08-24 9:12,HL7709,KAL663,RKSI,VTSP,100,32,,,92.8,89.13333333
2023-08-24 9:03,HL7587,KAL629,RKSI,WADD,98,30,,,93.2,90.93333333
2023-08-24 7:32,HL8003,KAL671,RKSI,WMKK,100,37,,,86.8,92.8
2023-08-24 7:23,HL7720,KAL633,RKSI,WADD,102,29,,,98.4,93.8
2023-08-24 6:40,HL8211,KAL991,RKSI,UTTT,101,30,,,96.2,95.2
2023-08-24 4:30,HL8001,KAL869,RKSI,ZYTL,103,36,,,91,92.33333333
2023-08-24 2:30,HL7710,KAL457,RKSI,VVDN,91,27,,,89.8,92.66666667
2023-08-23 23:52,HL8025,KAL865,RKSI,ZGGG,96,25,,,97.2,92.06666667
2023-08-23 23:13,HL7586,KAL197,RKSI,ZMCK,94,30,,,89.2,100.3333333
2023-08-23 14:41,HL8002,KAL647,RKSI,WSSS,99,13,,,114.6,97.53333333
2023-08-23 12:15,HL8001,KAL467,RKSI,VVCR,102,37,,,88.8,99
2023-08-23 11:53,HL7709,KAL477,RKSI,VVTS,96,28,,,93.6,87.93333333
2023-08-23 9:21,HL8276,KAL411,RKSI,NZAA,97,39,,,81.4,91
2023-08-23 7:40,HL8025,KAL671,RKSI,WMKK,98,26,,,98,89.8
2023-08-23 7:06,HL8212,KAL667,RKSI,VTCC,96,31,,,90,94.73333333
2023-08-23 6:43,HL8228,KAL957,RKSI,LLBG,95,25,,,96.2,94.4
2023-08-23 5:37,HL8211,KAL951,RKSI,OMDB,97,26,,,97,92.13333333
2023-08-23 5:05,HL8027,KAL695,RKSI,VNKT,100,40,,,83.2,90.8
2023-08-23 1:12,HL8227,KAL765,RKSI,RJCC,97,30,,,92.2,87.86666667
2023-08-23 0:53,HL8003,KAL421,RKSI,PGUM,99,35,,,88.2,87.53333333
2023-08-22 23:06,HL8027,KAL845,RKSI,ZSQD,99,40,,,82.2,95
2023-08-22 15:04,HL8002,KAL647,RKSI,WSSS,99,13,,,114.6,94.86666667
2023-08-22 10:20,HL8003,KAL455,RKSI,VVNB,101,37,,,87.8,100
2023-08-22 9:38,HL8228,KAL705,RKSI,RJAA,100,28,,,97.6,93.26666667
2023-08-22 8:57,HL7587,KAL629,RKSI,WADD,98,29,,,94.4,91.53333333
2023-08-22 7:29,HL8027,KAL671,RKSI,WMKK,103,43,,,82.6,88.86666667
2023-08-22 6:45,HL8227,KAL991,RKSI,UTTT,98,33,,,89.6,86.66666667
2023-08-22 6:30,HL8026,KAL667,RKSI,VTCC,101,37,,,87.8,91.53333333
2023-08-22 4:50,HL8211,KAL951,RKSI,OMDB,102,30,,,97.2,92.33333333
2023-08-22 2:18,HL7710,KAL457,RKSI,VVDN,98,31,,,92,94
2023-08-22 1:41,HL7709,KAL703,RKSI,RJAA,100,32,,,92.8,89.13333333
2023-08-22 0:47,HL8027,KAL723,RKSI,RJBB,103,43,,,82.6,88.66666667
2023-08-22 0:21,HL8001,KAL805,RKSI,ZBTJ,105,38,,,90.6,87.8
2023-08-21 23:12,HL8026,KAL845,RKSI,ZSQD,101,35,,,90.2,90
2023-08-21 10:40,HL8227,KAL743,RKSI,RJGG,100,35,,,89.2,87.86666667
2023-08-21 10:25,HL8027,KAL455,RKSI,VVNB,107,45,,,84.2,84.33333333
2023-08-21 9:14,HL8276,KAL411,RKSI,NZAA,100,43,,,79.6,83.6
2023-08-21 9:13,HL7585,KAL663,RKSI,VTSP,99,36,,,87,85.13333333
2023-08-21 7:45,HL8001,KAL671,RKSI,WMKK,108,42,,,88.8,90.33333333
2023-08-21 7:41,HL8228,KAL957,RKSI,LLBG,100,30,,,95.2,93.66666667
2023-08-21 6:59,HL8211,KAL951,RKSI,OMDB,103,31,,,97,93.2
2023-08-21 6:38,HL8026,KAL695,RKSI,VNKT,103,39,,,87.4,94.13333333
2023-08-21 2:19,HL7720,KAL457,RKSI,VVDN,104,31,,,98,100.6666667
2023-08-21 0:57,HL8002,KAL421,RKSI,PGUM,101,13,,,116.6,102
2023-08-21 0:40,HL8001,KAL723,RKSI,RJBB,107,39,,,91.4,100.2666667
2023-08-21 0:21,HL8227,KAL811,RKSI,ZLXY,100,32,,,92.8,91.06666667
2023-08-20 23:56,HL8003,KAL865,RKSI,ZGGG,101,36,,,89,90.26666667
2023-08-20 22:55,HL8026,KAL845,RKSI,ZSQD,101,36,,,89,92.86666667
2023-08-20 14:24,HL8025,KAL647,RKSI,WSSS,103,28,,,100.6,91.93333333
2023-08-20 11:55,HL7586,KAL467,RKSI,VVCR,97,35,,,86.2,88.6
2023-08-20 11:41,HL8276,KAL477,RKSI,VVTS,97,41,,,79,85.53333333
2023-08-20 10:18,HL8212,KAL0411,RKSI,NZAA,101,34,,,91.4,86.4
2023-08-20 9:30,HL8026,KAL667,RKSI,VTCC,102,37,,,88.8,89.86666667
2023-08-20 7:41,HL8227,KAL671,RKSI,WMKK,99,34,,,89.4,89
2023-08-20 6:52,HL8001,KAL991,RKSI,UTTT,108,42,,,88.8,88.26666667
2023-08-20 5:02,HL8003,KAL695,RKSI,VNKT,101,38,,,86.6,90.46666667
2023-08-20 4:47,HL8211,KAL951,RKSI,OMDB,102,31,,,96,91.4
2023-08-20 4:08,HL7709,KAL869,RKSI,ZYTL,100,33,,,91.6,90.06666667
2023-08-20 0:56,HL8027,KAL421,RKSI,PGUM,103,43,,,82.6,88.86666667
2023-08-20 0:47,HL8001,KAL723,RKSI,RJBB,108,39,,,92.4,84.66666667
2023-08-20 0:21,HL8276,KAL805,RKSI,ZBTJ,97,41,,,79,86.66666667
2023-08-19 23:19,HL7586,KAL197,RKSI,ZMCK,97,33,,,88.6,85.6
2023-08-19 11:06,HL8026,KAL195,RKSI,ZMCK,100,35,,,89.2,90.8
2023-08-19 9:19,HL8228,KAL411,RKSI,NZAA,97,28,,,94.6,94
2023-08-19 9:15,HL7720,KAL663,RKSI,VTSP,103,30,,,98.2,90.46666667
2023-08-19 7:40,HL8276,KAL671,RKSI,WMKK,99,43,,,78.6,88.6
2023-08-19 7:12,HL8001,KAL8633,RKSI,WADD,107,41,,,89,83.93333333
2023-08-19 5:00,HL8027,KAL497,RKSI,VIDP,107,45,,,84.2,88.06666667
2023-08-19 1:48,HL7710,KAL741,RKSI,RJGG,97,31,,,91,97.26666667
2023-08-19 1:07,HL8002,KAL765,RKSI,RJCC,101,13,,,116.6,101.3333333
2023-08-19 0:47,HL8025,KAL421,RKSI,PGUM,100,29,,,96.4,100.8666667
2023-08-18 23:23,HL7585,KAL859,RKSI,ZBAA,98,33,,,89.6,89.6
2023-08-18 22:57,HL8027,KAL845,RKSI,ZSQD,102,42,,,82.8,89.86666667
2023-08-18 9:26,HL7720,KAL663,RKSI,VTSP,102,30,,,97.2,89.4
2023-08-18 9:21,HL8212,KAL411,RKSI,NZAA,99,35,,,88.2,101.3333333
2023-08-18 7:39,HL8002,KAL671,RKSI,WMKK,103,13,,,118.6,100.9333333
2023-08-18 7:15,HL8025,KAL8633,RKSI,WADD,102,31,,,96,97.66666667
2023-08-18 4:57,HL8276,KAL951,RKSI,OMDB,100,44,,,78.4,86.2
2023-08-18 4:46,HL8027,KAL695,RKSI,VNKT,107,45,,,84.2,85.13333333
2023-08-18 2:14,HL7709,KAL457,RKSI,VVDN,100,32,,,92.8,91.06666667
2023-08-18 1:24,HL8211,KAL101,RKSI,ZSNJ,101,30,,,96.2,95.53333333
2023-08-18 0:40,HL8025,KAL723,RKSI,RJBB,100,28,,,97.6,103.8
2023-08-17 23:34,HL8002,KAL893,RKSI,ZSPD,102,13,,,117.6,99.26666667
2023-08-17 23:12,HL8027,KAL845,RKSI,ZSQD,103,43,,,82.6,96.46666667
2023-08-17 14:27,HL8001,KAL647,RKSI,WSSS,106,40,,,89.2,88.2
2023-08-17 12:04,HL7709,KAL467,RKSI,VVCR,100,32,,,92.8,88.46666667
2023-08-17 10:24,HL8027,KAL455,RKSI,VVNB,105,44,,,83.4,98.26666667
2023-08-17 9:28,HL8002,KAL667,RKSI,VTCC,103,13,,,118.6,100.0666667
2023-08-17 9:26,HL7720,KAL629,RKSI,WADD,103,30,,,98.2,104.7333333
2023-08-17 7:10,HL8025,KAL633,RKSI,WADD,101,29,,,97.4,97.93333333
2023-08-17 5:10,HL8211,KAL497,RKSI,VIDP,103,30,,,98.2,92.06666667
2023-08-17 4:44,HL8276,KAL951,RKSI,OMDB,101,43,,,80.6,99.13333333
2023-08-17 1:09,HL8002,KAL765,RKSI,RJCC,103,13,,,118.6,96.13333333
2023-08-17 0:50,HL8001,KAL421,RKSI,PGUM,106,40,,,89.2,102.2
2023-08-16 23:35,HL8025,KAL893,RKSI,ZSPD,100,27,,,98.8,95.6
2023-08-16 23:07,HL8211,KAL845,RKSI,ZSQD,100,27,,,98.8,94.93333333
2023-08-16 14:28,HL8003,KAL647,RKSI,WSSS,98,35,,,87.2,91.46666667
2023-08-16 11:57,HL8001,KAL467,RKSI,VVCR,104,39,,,88.4,91.4
2023-08-16 8:06,HL8025,KAL489,RKSI,VYYY,101,28,,,98.6,102.5333333
2023-08-16 7:42,HL8002,KAL671,RKSI,WMKK,105,13,,,120.6,102.2666667
2023-08-16 5:01,HL8026,KAL695,RKSI,VNKT,102,38,,,87.6,95.93333333
2023-08-16 4:48,HL8276,KAL951,RKSI,OMDB,100,43,,,79.6,85
2023-08-16 0:51,HL8003,KAL421,RKSI,PGUM,101,37,,,87.8,85.6
2023-08-15 23:59,HL8001,KAL865,RKSI,ZGGG,105,39,,,89.4,97.6
2023-08-15 23:31,HL8002,KAL893,RKSI,ZSPD,100,13,,,115.6,96.6
2023-08-15 14:29,HL8027,KAL647,RKSI,WSSS,104,42,,,84.8,96
2023-08-15 7:36,HL8001,KAL671,RKSI,WMKK,108,43,,,87.6,86.66666667
2023-08-15 6:30,HL8003,KAL667,RKSI,VTCC,102,38,,,87.6,84.93333333
2023-08-15 4:46,HL8276,KAL951,RKSI,OMDB,100,43,,,79.6,84.33333333
2023-08-15 2:15,HL7585,KAL457,RKSI,VVDN,99,37,,,85.8,84.66666667
2023-08-15 1:24,HL8026,KAL703,RKSI,RJAA,103,38,,,88.6,90.66666667
2023-08-14 23:18,HL8025,KAL859,RKSI,ZBAA,100,28,,,97.6,91.93333333
2023-08-14 11:33,HL7585,KAL467,RKSI,VVCR,98,33,,,89.6,92
2023-08-14 11:21,HL7702,KAL477,RKSI,VVTS,96,32,,,88.8,92.33333333
2023-08-14 9:24,HL8211,KAL411,RKSI,NZAA,101,28,,,98.6,91.93333333
2023-08-14 7:34,HL8026,KAL671,RKSI,WMKK,104,39,,,88.4,94.33333333
2023-08-14 6:02,HL8228,KAL957,RKSI,LLBG,102,31,,,96,93.66666667
2023-08-14 4:48,HL8025,KAL695,RKSI,VNKT,105,33,,,96.6,93.13333333
2023-08-14 4:31,HL7585,KAL869,RKSI,ZYTL,100,37,,,86.8,101.3333333
2023-08-14 1:49,HL8002,KAL855,RKSI,ZBAA,105,13,,,120.6,99.53333333
2023-08-14 1:16,HL7709,KAL101,RKSI,ZSNJ,102,35,,,91.2,99.53333333
2023-08-14 0:59,HL8003,KAL421,RKSI,PGUM,100,37,,,86.8,92.06666667
2023-08-14 0:25,HL7720,KAL811,RKSI,ZLXY,103,30,,,98.2,93.93333333
2023-08-13 23:00,HL8025,KAL845,RKSI,ZSQD,98,27,,,96.8,92.53333333
2023-08-13 14:32,HL8027,KAL647,RKSI,WSSS,103,43,,,82.6,99.33333333
2023-08-13 9:30,HL8002,KAL667,RKSI,VTCC,103,13,,,118.6,98
2023-08-13 9:11,HL7587,KAL663,RKSI,VTSP,100,32,,,92.8,104.2
2023-08-13 7:44,HL8227,KAL671,RKSI,WMKK,106,30,,,101.2,93.8
2023-08-13 7:18,HL8003,KAL633,RKSI,WADD,103,39,,,87.4,94.46666667
2023-08-13 5:41,HL8025,KAL695,RKSI,VNKT,102,32,,,94.8,91.26666667
2023-08-13 0:39,HL8212,KAL723,RKSI,RJBB,100,33,,,91.6,92.33333333
2023-08-12 23:37,HL8001,KAL755,RKSI,ROAH,105,38,,,90.6,93.4
2023-08-12 23:08,HL8025,KAL845,RKSI,ZSQD,98,26,,,98,90.53333333
2023-08-12 14:31,HL8027,KAL647,RKSI,WSSS,101,41,,,83,89.8
2023-08-12 11:13,HL8003,KAL705,RKSI,RJAA,98,34,,,88.4,86.8
2023-08-12 10:31,HL8026,KAL195,RKSI,ZMCK,101,36,,,89,89.26666667
2023-08-12 7:59,HL8212,KAL671,RKSI,WMKK,100,34,,,90.4,92.33333333
2023-08-12 6:54,HL8211,KAL951,RKSI,OMDB,100,28,,,97.6,95.26666667
2023-08-12 6:45,HL8025,KAL667,RKSI,VTCC,99,27,,,97.8,95.4
2023-08-12 5:18,HL8001,KAL497,RKSI,VIDP,104,37,,,90.8,94.06666667
2023-08-12 2:20,HL7709,KAL457,RKSI,VVDN,96,28,,,93.6,100
2023-08-12 1:47,HL8002,KAL741,RKSI,RJGG,100,13,,,115.6,97.6
2023-08-12 1:00,HL8027,KAL421,RKSI,PGUM,98,38,,,83.6,96.73333333
2023-08-12 0:41,HL7702,KAL723,RKSI,RJBB,91,26,,,91,91.4
2023-08-11 23:39,HL8025,KAL893,RKSI,ZSPD,96,23,,,99.6,93.4
2023-08-11 14:35,HL8003,KAL647,RKSI,WSSS,98,33,,,89.6,95.4
2023-08-11 9:30,HL8228,KAL411,RKSI,NZAA,97,26,,,97,101.4666667
2023-08-11 7:43,HL8002,KAL671,RKSI,WMKK,101,12,,,117.8,98
2023-08-11 5:51,HL8276,KAL957,RKSI,LLBG,96,40,,,79.2,98.33333333
2023-08-11 4:54,HL8025,KAL695,RKSI,VNKT,98,26,,,98,92
2023-08-11 4:20,HL7720,KAL869,RKSI,ZYTL,100,27,,,98.8,95.86666667
2023-08-11 2:04,HL7702,KAL741,RKSI,RJGG,92,27,,,90.8,97.06666667
2023-08-11 1:19,HL8227,KAL101,RKSI,ZSNJ,98,23,,,101.6,93.33333333
2023-08-11 0:59,HL8003,KAL421,RKSI,PGUM,96,33,,,87.6,101.3333333
2023-08-11 0:45,HL8002,KAL723,RKSI,RJBB,98,12,,,114.8,98.6
2023-08-11 0:35,HL8001,KAL811,RKSI,ZLXY,103,34,,,93.4,102.6
2023-08-10 23:23,HL8025,KAL845,RKSI,ZSQD,96,23,,,99.6,94.53333333
2023-08-10 14:31,HL8026,KAL647,RKSI,WSSS,99,33,,,90.6,93.33333333
2023-08-10 12:04,HL7702,KAL467,RKSI,VVCR,91,27,,,89.8,92.93333333
2023-08-10 11:38,HL8228,KAL477,RKSI,VVTS,96,24,,,98.4,100.6666667
2023-08-10 11:33,HL8002,KAL455,RKSI,VVNB,97,12,,,113.8,99.53333333
2023-08-10 10:02,HL8003,KAL667,RKSI,VTCC,96,34,,,86.4,96.8
2023-08-10 7:41,HL8001,KAL633,RKSI,WADD,101,35,,,90.2,92.73333333
2023-08-10 7:33,HL8227,KAL991,RKSI,UTTT,98,23,,,101.6,93.66666667
2023-08-10 7:33,HL8212,KAL671,RKSI,WMKK,94,30,,,89.2,91.4
2023-08-10 5:15,HL8027,KAL789,RKSI,RJFF,99,39,,,83.4,89.8
2023-08-10 1:59,HL7584,KAL703,RKSI,RJAA,98,27,,,96.8,92.8
2023-08-10 1:20,HL8025,KAL421,RKSI,PGUM,97,25,,,98.2,103.2666667
2023-08-10 0:11,HL8002,KAL865,RKSI,ZGGG,98,12,,,114.8,101.3333333
2023-08-09 23:52,HL8001,KAL893,RKSI,ZSPD,103,36,,,91,100.0666667
2023-08-09 23:41,HL7709,KAL859,RKSI,ZBAA,98,29,,,94.4,92.53333333
2023-08-09 11:42,HL8228,KAL477,RKSI,VVTS,97,30,,,92.2,94.93333333
2023-08-09 8:57,HL7720,KAL629,RKSI,WADD,103,30,,,98.2,93
2023-08-09 8:05,HL8001,KAL489,RKSI,VYYY,109,43,,,88.6,94.2
2023-08-09 7:39,HL8025,KAL671,RKSI,WMKK,103,32,,,95.8,87.26666667
2023-08-09 7:30,HL8276,KAL2905,RKSI,PANC,99,44,,,77.4,87.26666667
2023-08-09 5:57,HL8212,KAL957,RKSI,LLBG,103,38,,,88.6,88.2
2023-08-09 5:16,HL8227,KAL951,RKSI,OMDB,107,33,,,98.6,95.4
2023-08-08 23:00,HL8025,KAL845,RKSI,ZSQD,99,26,,,99,93.26666667
2023-08-08 14:28,HL8027,KAL647,RKSI,WSSS,105,45,,,82.2,86.73333333
2023-08-08 11:26,HL8276,KAL477,RKSI,VVTS,103,46,,,79,86.46666667
2023-08-08 9:13,HL8227,KAL705,RKSI,RJAA,109,35,,,98.2,91.4
2023-08-08 6:40,HL8025,KAL667,RKSI,VTCC,109,36,,,97,97.13333333
2023-08-08 5:09,HL8211,KAL497,RKSI,VIDP,107,35,,,96.2,94.6
2023-08-08 4:39,HL7709,KAL869,RKSI,ZYTL,105,38,,,90.6,91.13333333
2023-08-08 2:18,HL7585,KAL457,RKSI,VVDN,101,38,,,86.6,86.73333333
2023-08-08 0:56,HL8027,KAL421,RKSI,PGUM,107,46,,,83,86.4
2023-08-07 23:39,HL8026,KAL893,RKSI,ZSPD,104,38,,,89.6,89.66666667
2023-08-07 23:00,HL8025,KAL845,RKSI,ZSQD,100,29,,,96.4,90.93333333
2023-08-07 14:43,HL8003,KAL647,RKSI,WSSS,100,37,,,86.8,90.46666667
2023-08-07 12:06,HL8001,KAL477,RKSI,VVTS,105,40,,,88.2,86.6
2023-08-07 10:28,HL8027,KAL455,RKSI,VVNB,110,47,,,84.8,98.26666667
2023-08-07 9:57,HL8002,KAL667,RKSI,VTCC,105,12,,,121.8,99.86666667
2023-08-07 9:20,HL8228,KAL411,RKSI,NZAA,105,36,,,93,101.8
2023-08-07 7:38,HL8026,KAL671,RKSI,WMKK,111,43,,,90.6,90.6
2023-08-07 5:03,HL8212,KAL497,RKSI,VIDP,105,40,,,88.2,91.66666667
2023-08-07 4:58,HL8025,KAL695,RKSI,VNKT,107,35,,,96.2,93.86666667
2023-08-07 4:51,HL8211,KAL951,RKSI,OMDB,108,35,,,97.2,94.13333333
2023-08-07 4:40,HL7710,KAL869,RKSI,ZYTL,101,36,,,89,90.13333333
2023-08-07 0:49,HL8027,KAL811,RKSI,ZLXY,107,45,,,84.2,88.2
2023-08-07 0:42,HL8026,KAL723,RKSI,RJBB,107,39,,,91.4,91.4
2023-08-06 23:07,HL8025,KAL845,RKSI,ZSQD,101,28,,,98.6,93
2023-08-06 14:33,HL8001,KAL647,RKSI,WSSS,107,41,,,89,91.73333333
2023-08-06 11:11,HL8003,KAL177,RKSI,VHHH,102,38,,,87.6,92.26666667
2023-08-06 10:12,HL8211,KAL743,RKSI,RJGG,105,30,,,100.2,89.93333333
2023-08-06 7:10,HL8027,KAL633,RKSI,WADD,106,46,,,82,90.13333333
2023-08-06 6:55,HL8026,KAL991,RKSI,UTTT,105,40,,,88.2,88.66666667
2023-08-06 5:56,HL8025,KAL695,RKSI,VNKT,103,32,,,95.8,90.26666667
2023-08-06 4:37,HL8212,KAL951,RKSI,OMDB,100,37,,,86.8,92.26666667
2023-08-06 1:06,HL8002,KAL421,RKSI,PGUM,105,35,,,94.2,90.86666667
2023-08-06 0:44,HL8026,KAL723,RKSI,RJBB,106,38,,,91.6,89.73333333
